2788;1517;8919;4559;5902;9031;6862;2740;7956;85;8849;3540;6543;4560;5294;792;958;4792;5603;7732;6061;7920;8643;9240;6552;6020;8509;3353;8418;1654;9942;434;4894;3984;5390;4191;1446;7225;4864;8652
7985;8878;510;9161;6843;9935;151;3455;1843;3028;7892;985;7238;7366;5335;4766;5238;1222;3988;274;7410;3735;7945;141;8286;7810;6117;1759;9225;5044;4921;7273;6743;1747;5632;1928;2360;2404;5394;7209
306;3173;7256;9838;5388;3421;2565;6308;5748;7696;8531;5342;4295;4025;4840;7441;8205;6990;5835;1508;7992;5622;8955;3434;6438;6847;5896;472;2900;4953;250;8272;384;6318;4264;4491;1181;6551;7817;4071
1824;4071;4676;6456;9669;164;4701;4313;1482;606;5763;6614;9093;8037;5846;6375;8379;7454;4046;4764;5643;9436;9002;8830;9765;6989;4666;9680;9466;2290;6263;1560;2436;9001;3786;29;7150;4343;6447;9159
8780;2642;9121;3524;7769;8686;1012;660;3345;4899;7536;3589;4563;1071;8697;1071;8268;9207;1157;5276;6824;8867;6588;2745;8385;356;5940;4710;9052;4059;7802;7084;9327;4296;9148;8805;6953;5163;8491;9579
4440;4011;4670;4516;2357;5448;9348;3714;8838;5054;7648;9377;1617;7335;9324;1717;1420;6910;2330;7605;4560;5367;1745;2681;8152;8799;9619;8489;3572;2635;5517;1060;2458;1057;3248;6367;4867;8025;6639;1048
1025;5734;6034;3911;6532;4194;7682;4844;5846;2532;149;2996;402;8632;5466;5317;5823;8724;7865;9918;7339;2719;9606;6078;3744;4181;1706;4192;8001;6135;7132;4462;6972;5145;5458;2721;3638;6522;876;5431
2638;2875;9984;3566;4023;6778;1825;6911;681;5805;285;6090;2061;4860;8131;9559;555;6342;2756;6734;7160;3482;5970;6476;9905;5935;4082;2172;1926;9600;9957;878;6048;4564;5712;4114;9261;6044;3302;2220
3581;3249;370;2507;9430;206;404;3790;3920;752;9537;6405;9162;7152;7085;7280;5113;8073;3354;4239;7364;7040;6144;2340;2723;6886;6889;7779;4520;9233;8454;1624;5122;550;9216;6518;5326;7989;2257;4332
9003;8823;4247;1751;6662;7105;5898;3763;3442;9909;4775;2104;5444;3409;1653;6881;3310;5982;3646;4760;3439;1466;871;6404;5388;806;8544;9163;8614;4396;3121;8419;2963;596;9295;2430;5082;8185;4532;1046
7272;1740;9164;8255;6230;9362;3023;2136;6572;1533;4078;3539;8075;8432;629;6530;6183;532;6218;9524;2444;3951;5605;5875;5318;7689;936;6675;2030;4615;9507;6519;9015;1877;8432;5078;1908;9260;6953;3468
5994;5951;4137;4596;4569;7143;8249;942;5766;1972;4259;1567;8049;3390;7578;2517;801;8732;5419;1272;9223;7006;1954;6369;2088;5205;9842;7955;6833;1307;8629;3625;8901;6070;28;6636;1324;9181;1147;335
6091;7919;9366;3488;1046;8038;6749;6065;4729;7307;7627;4023;6916;1853;316;4617;4412;4249;2784;858;81;170;2552;4900;8064;7330;3099;5306;9674;6456;2593;2440;2539;9024;5934;9560;231;685;7745;4548
857;2389;2221;8724;822;3539;5553;4650;4389;2742;8036;4447;494;2106;5872;3789;5813;475;7232;4416;7067;9452;3163;9808;6155;3615;1569;4478;8880;2965;1695;7218;1742;1284;7279;2632;1537;8841;8847;3254
9393;1684;9535;6663;4232;2594;4213;8147;650;735;8740;9661;2729;7983;4698;94;8387;6;5105;203;8549;9232;8305;7950;1607;5069;444;6435;6462;3924;1810;7148;6755;7909;8645;5825;4821;6458;10;6850
6358;9517;8756;4841;5842;4446;6754;8838;8322;1317;7127;5312;5371;2937;442;1157;1700;6533;7563;6724;4230;3850;9183;2016;7250;5150;923;6227;5701;494;3332;1949;3613;8600;8126;583;6220;9566;5564;4751
2420;2787;2982;6838;8854;5503;1211;196;8152;611;3829;965;1627;4575;4049;4042;1081;7604;5388;6231;5274;8599;5217;3332;4095;6815;4802;5558;7479;657;5483;7497;6749;1584;8301;4622;3183;7706;3541;8273
2346;7331;7428;4968;3019;7455;5532;3940;6369;5993;6286;8865;4456;9395;3501;5879;7101;9242;3737;205;2713;2367;2955;7976;1729;9127;7015;8154;1015;3549;2256;1858;3771;7249;5677;2855;2270;6246;9005;3491
138;6132;7360;4918;6723;6360;1145;9123;8655;8898;9273;2952;2666;9934;2959;1107;9358;5893;1870;5918;9783;6639;8663;6587;5387;9387;3666;9539;7175;6605;8791;4573;1798;9992;8619;8534;660;451;7069;9406
3120;924;37;8935;6410;4935;7967;1112;2958;8738;7451;7244;489;9066;7628;5671;1487;1677;5407;5685;6374;8092;3376;698;9138;9265;5600;5310;5012;5234;9481;4539;7307;9276;6331;1218;4512;3542;9399;9298
9403;706;5694;6646;9007;2777;7157;810;8055;3897;7468;5187;8781;8677;3105;1041;6804;1428;1143;2892;6232;4507;1707;957;7089;5913;30;4517;4716;7268;1581;4343;3860;3347;3906;674;9878;3455;478;5593
5632;3113;5124;5137;5510;1734;395;6975;7294;8307;9650;4068;8526;2432;519;3383;6513;2492;6966;1417;108;6226;8195;5074;7027;1530;5280;7254;2613;6897;617;1411;4671;1615;991;8294;4294;5547;2434;1105
4437;7142;3861;2367;6408;6159;6968;6980;9408;4548;1829;1096;9798;4875;1236;5757;4864;758;1917;7540;491;7888;7481;5866;3405;7360;6178;8059;6409;5316;6389;8800;9384;4152;4117;151;9746;953;9713;2013
3498;8193;5553;542;2089;275;2471;3873;833;6983;341;255;1855;1579;7438;3675;8205;6909;3920;5939;6103;7649;7111;2226;9093;599;128;9215;1308;7821;850;1005;7015;9299;5213;8278;152;2837;7386;406
634;8916;9513;8536;3912;7365;5396;83;6439;868;5729;1526;2515;7573;7340;6883;7314;1353;5240;3879;6816;3640;4245;8398;7808;5189;6415;579;199;9578;1648;2628;9439;2850;1358;9285;9035;5261;9385;6768
1840;1826;30;4959;4099;8033;408;632;8077;5953;3205;6584;7492;3784;6360;2709;4956;8829;8191;195;2160;9872;60;9374;1633;9966;3772;5009;3558;4781;7633;249;2360;4797;3307;1904;5552;1893;5448;5231
1678;2177;7447;5993;5107;7248;9586;1187;2876;5514;389;7570;2852;3697;8010;8834;3044;6153;6147;8171;9075;6311;8151;2797;536;155;3747;1014;7232;6437;5097;370;3165;2104;2829;7577;9529;4278;8074;6976
7939;2060;3568;4564;1657;2395;5432;8832;5685;4319;7385;8030;6241;4989;811;5841;6351;9080;7378;3911;7087;375;5698;204;3323;675;9921;6720;8774;6500;6061;8767;7578;8492;1386;673;8693;1918;3259;9608
4988;9209;6417;9991;1071;7081;1924;5875;2591;1489;6714;7646;5075;3341;11;2381;2164;6765;1770;4311;1554;9540;8703;2961;1903;2233;5501;1752;5491;8584;2377;9106;9540;4714;5220;7449;3735;8859;1324;2872
2713;6484;1900;9680;91;7896;2415;9583;4910;6739;3162;4838;2325;8157;5405;8326;7805;4797;2953;1231;8164;7324;5082;751;3319;3692;4335;6136;9861;7975;1945;1183;1202;5286;4350;5346;9387;4032;6611;3552
479;523;2397;6985;8835;3869;5651;3153;5577;971;6067;3839;3086;2439;9035;3739;432;278;884;963;4332;7341;1901;2955;6431;6676;2893;7823;501;6172;5832;1630;2477;166;5549;6731;2176;5076;7333;4918
8017;515;4837;1826;5063;849;3715;5812;2351;4700;9087;5372;7586;1506;9071;4031;6029;4935;2415;610;5676;2672;5544;5785;2675;904;3239;2939;9332;9693;7582;2436;2045;2341;1824;3680;8007;7846;9377;8551
7647;592;3282;3176;4412;5531;8171;2364;4733;281;4998;2491;8786;7821;8652;4151;7002;4723;9901;5458;8223;271;6098;523;2810;1210;9546;5349;8110;5346;8503;5150;4228;4812;3441;2907;5252;6366;341;8922
4759;1814;3570;5009;4759;6349;3206;5057;4033;6428;5548;5716;5261;1630;980;7151;306;6917;372;3965;9518;2640;9761;704;4078;9751;3187;4662;9998;6729;5222;1097;8654;2947;8039;2437;1503;424;2606;3560
5967;2204;43;9815;5395;981;7055;3110;8477;5982;8913;4058;2505;9647;4461;4993;488;8154;311;9447;4292;1482;5536;8614;4666;9355;3942;4247;4327;9153;8307;481;2121;681;9861;4128;4659;554;6711;4162
6837;5842;6917;6285;4146;2665;5503;7762;7796;427;9793;1026;8325;6507;4168;1937;4598;9408;3586;81;2867;588;5023;3937;4914;6500;7365;3394;5222;2727;3223;5701;4572;1534;658;8642;1494;2626;8840;6508
3622;4460;9316;262;8132;82;3741;3182;4175;7110;9687;7224;508;6226;8433;3373;8352;6373;2563;1314;2940;7651;6587;9913;7158;4892;833;192;7248;5841;7430;6758;3606;7932;7286;1968;9398;6764;8706;9518
5902;7543;1518;570;6308;8010;5386;6096;9016;7653;7387;3647;7398;3377;1847;5432;5470;6231;4951;7282;7932;7261;7690;4856;8642;3135;3346;4249;3749;3757;9909;9081;4424;4804;3548;5098;9425;7834;6606;6310
9547;9397;2450;3806;4464;8486;9927;9497;7392;8537;2226;2264;4566;6222;8451;3249;4615;4281;1401;348;7556;9795;1684;9382;4394;2444;6585;839;6036;9539;1897;6645;4634;5927;6320;952;1338;7210;962;2615
1931;4162;971;4717;5842;4700;2415;8261;4637;7319;5124;2993;3234;6520;1423;8210;826;6408;1421;350;8764;3424;7848;2195;9498;2899;7287;590;4097;7065;123;5713;5827;4005;8492;5165;3796;8061;112;386
3786;2252;5987;1243;3036;2352;1661;7047;1963;475;4972;8679;8602;3238;8039;7048;881;5864;7630;7668;7748;8975;5955;9802;2664;9208;3475;1303;1982;8317;6348;7065;6340;7947;3766;9831;5358;8874;4656;6971
4633;4196;8920;5844;9335;5689;5745;3320;530;1335;381;2168;8773;9899;1198;8131;4481;5341;885;6709;6146;9872;9166;7973;5512;9453;9569;1013;3533;9703;9468;7068;2114;3334;858;1795;4464;2443;9141;2688
1186;350;8598;7206;181;7957;6126;848;5885;9097;9355;2076;7401;7780;1300;2798;5690;7812;1346;8912;7132;1872;1540;5335;4495;2805;7932;3891;6631;4629;9007;424;5065;4536;7130;9623;9056;60;4370;2155
662;7474;1077;8922;7900;8492;4129;1529;7169;2378;1910;6363;5764;9700;4774;2096;1536;2117;2983;6868;9543;9835;8936;1929;4853;4675;6884;3085;6605;2035;1252;9970;886;9472;4201;5818;9010;3112;4134;7236
3392;5628;9457;4262;5370;1178;6120;5903;8029;3306;3188;5311;2395;1615;8033;1762;7182;1768;1596;3677;705;1252;4616;8082;8533;277;7720;7104;1983;3144;1848;1354;683;478;576;3407;7029;6837;2645;1946
1661;1380;1206;8622;6793;1491;6127;5180;8626;598;7093;7999;959;1750;8151;813;9590;7953;8868;4113;1137;8751;3318;1465;483;94;5774;8847;8250;1132;1123;2966;3374;7257;8818;8494;6180;3451;1470;2164
4181;5797;3064;3759;6235;1867;7232;172;671;2630;3009;8892;9520;9499;4057;1584;4090;214;7492;6726;6776;6315;108;2656;228;3203;3071;8881;7759;955;947;3956;8254;408;7329;2875;4723;4364;7241;5514
8122;8195;6033;417;7094;7617;5497;4942;9891;3953;619;3631;6880;8812;4519;1573;759;772;4920;8466;6913;6435;2779;2095;8146;6952;2602;7063;6478;9053;4400;5700;9635;6481;9245;3323;1399;3740;3947;9264
3101;9127;5513;8435;8162;8102;2716;5548;2845;1249;370;5635;4138;3297;1726;9943;45;988;5765;5940;8474;7924;9104;3757;8362;3956;6760;9115;737;5170;2046;4560;8000;8059;3518;6644;6855;8093;6082;6590
4063;8582;4118;5947;4456;423;6796;6724;7506;7183;9628;7613;2149;2771;1745;4029;9522;913;5396;9896;9836;6622;2722;3402;2666;9898;4981;7243;9616;999;1104;6297;4553;4829;5699;2103;9347;9175;1448;4055
2440;7874;7204;1780;3454;5321;1048;1843;9515;3157;7064;4584;8031;3478;5640;3710;6212;5434;9769;2041;9827;3717;3952;1762;2377;8094;8125;6419;1168;2893;6295;4980;8600;4131;8470;5324;5404;9860;4899;5664
7534;6200;3662;7635;9935;7537;6165;4034;8528;4409;288;7518;6398;6701;7558;3985;1385;2966;9029;5793;81;8900;4315;5503;7566;9323;9639;407;3126;8359;3674;1751;9672;1944;4469;260;8611;5272;6812;1339
2510;5335;7000;9167;5061;5346;1200;8777;1570;3459;4308;9182;3471;3003;8550;8619;7235;5182;4926;5066;1407;8102;6068;1320;5539;7876;6036;4150;1250;8575;1202;1288;8798;7807;6441;8346;2169;3857;2577;171
1933;8453;4265;7566;7877;6495;2313;853;2802;369;817;6313;4743;1811;7429;197;7368;8752;4577;7695;7342;8014;517;1022;3016;7317;1736;1617;1000;1633;2391;6328;5845;9630;2249;6422;3409;5658;1895;1285
253;1536;2833;5725;9889;279;586;982;1633;792;865;4702;9350;8585;2458;4446;5506;2567;5621;2596;547;2137;1429;7947;8907;1919;5805;697;677;3762;1769;3091;2344;6892;4802;7544;907;7487;9179;7701
3152;8366;7623;5621;5887;7960;2696;12;3562;5290;5958;6299;6827;4279;141;9175;9310;6429;307;2272;212;5571;2294;7571;7093;2267;624;9268;6714;8240;3488;2969;1704;3183;9416;1262;7382;7243;8828;1004
6171;2554;3750;5983;6671;6290;721;1008;700;5892;5108;9940;4390;4341;9920;684;8763;9675;8538;4751;1133;8290;8765;7645;1141;5984;5045;9016;4264;4219;6834;8316;1245;1586;3666;2497;4028;2099;1687;7208
7534;2603;2180;1872;1857;1324;9894;2083;1350;8384;7892;9800;5438;6963;6062;2994;994;727;2436;1577;7629;9108;32;5739;5360;7083;7049;6127;8764;211;4959;2706;2947;8858;7255;589;4452;7771;1468;6644
4569;8471;8409;263;3409;2286;5565;5340;590;1281;6039;8162;2414;2817;529;7744;5992;1024;7443;937;7957;5082;5443;4512;9110;9894;3471;434;6632;9433;5596;8503;2341;6897;1954;2634;8873;8615;2420;3230
5660;610;6715;8231;3076;7689;3182;9766;6252;4986;8603;1619;9698;999;3109;5120;92;9327;7509;7541;7395;3560;5148;7587;3777;6062;6804;7142;5761;6760;5064;7086;7451;2468;4130;7709;1759;760;2049;984
2124;4963;5016;2841;9392;8454;7568;8423;7221;7095;8244;2305;4701;8407;7610;8650;6667;4876;4411;3348;650;6616;6055;1369;4338;5586;1648;7706;8972;9505;9344;9607;2200;8673;4921;1084;8552;3024;5159;8113
6947;9893;7880;4357;2402;5237;291;2802;3464;2322;8677;8246;7815;2284;5405;9234;5935;360;3724;5739;6764;95;6896;655;9917;5376;5821;8998;6103;6742;8523;8597;1201;4117;5595;28;9660;2817;8024;1545
9773;3518;7712;6850;6780;9704;6406;9688;9705;8043;5798;9449;4394;8147;99;6246;8293;8190;2504;2239;2177;1984;8686;8398;257;1299;3685;2326;2874;4424;3380;3306;5335;8283;8112;5297;2361;6775;3962;7250
75;2432;6683;2826;6506;1976;4371;8375;7163;8903;7561;8822;4413;7835;9639;6069;8095;6049;6206;3403;104;7349;9363;2470;7514;2204;1718;6439;7219;5991;5419;4107;43;4061;3460;4929;3805;8346;4106;4198
2918;5289;4402;961;6758;8974;5415;8599;260;6496;116;9527;7992;4893;4621;913;7284;194;4886;7939;6909;9560;3896;4776;5291;6887;8874;1102;6228;723;4133;3820;737;921;2774;9416;761;7046;9674;2319
4225;7223;8915;8554;1190;875;1150;2033;7715;2564;259;2868;7428;7034;4113;3257;797;7480;1222;6702;8620;27;3665;570;9326;7486;6778;344;9377;4542;7779;6313;2251;4710;8794;9894;4279;6630;4498;7290
4959;3582;1029;2800;5261;5436;721;2695;9948;6714;6745;3314;8908;7884;2763;3790;8154;9600;5389;4635;3262;1176;1380;8328;6750;5272;7272;6987;6198;513;6473;5231;1735;2541;7705;3408;9936;1889;9137;7537
6145;3956;4525;7475;8770;2377;1280;4118;7190;2123;5471;9766;9574;2759;5489;3175;8144;5500;4341;2273;7162;9898;342;3027;3319;7320;7385;2558;9067;8738;8865;8191;6922;3755;3875;1893;6817;6301;327;1269
9136;9970;7295;4144;3273;2578;8065;3647;5230;5198;6107;4657;8092;5685;8544;508;6027;452;5520;907;5904;1181;9337;8182;553;5030;4231;9167;4260;7909;6219;4319;4169;432;2559;3951;914;5272;2089;3917
8036;2824;934;9488;2534;9298;2889;6693;8204;7685;181;4999;9387;7394;8232;3812;5162;2763;7546;8011;3086;4170;6938;4488;7172;7983;4901;2489;6953;3213;151;5456;3188;3430;8087;1024;1085;2187;7264;8824
3706;9050;8830;2858;6687;1160;2316;6319;341;2185;3182;1971;6734;6519;1080;425;7473;1598;2921;2028;2541;5376;1523;5434;1768;9100;8873;7406;8318;7833;2842;3902;7891;2422;7584;2084;8260;6993;765;6533
1251;5469;5301;647;3264;9105;9318;5988;1081;4571;5696;8150;6826;8721;1743;7629;9674;1890;284;8124;2202;6246;5782;2714;6103;9588;2984;454;5395;7768;999;2036;5245;914;2762;3416;1037;9551;8350;530
5423;6822;799;6597;750;2070;4695;5842;486;9267;1140;3993;6030;971;7438;6374;4659;4807;6264;9010;260;4846;7010;6820;970;4640;1507;5648;6884;2199;7361;1682;6576;9716;4815;2612;3346;2479;7187;9794
823;2051;734;9622;2840;8585;7062;5349;4336;5880;115;7660;8455;702;193;3442;9982;4776;9461;7431;6780;3863;6972;633;9011;3379;6360;2791;542;4121;6033;3545;8207;4851;9967;8383;2340;704;7008;999
6354;7708;7958;3270;4059;4049;2676;7688;858;8146;3918;4791;9022;2085;698;9917;7823;6507;1599;9422;6455;9660;7633;6396;1422;9006;5000;9884;331;8483;440;9602;867;8363;5705;264;7178;7470;3150;5726
5806;9464;1437;3409;9899;5883;8902;3696;3470;8686;2262;7336;7192;4129;51;6298;3379;8025;3390;9936;633;9616;1537;8897;7947;7648;6033;3718;3994;7542;5199;3768;9779;3018;236;4848;1865;9005;5252;539
9008;5203;6161;3251;7148;1305;7599;5760;6473;5524;2736;3031;9506;7841;8194;7108;1068;8164;5146;4952;9316;7463;8131;226;2080;6865;5081;5266;4217;5678;5675;8711;9828;4362;211;7618;7807;2588;7913;262
446;5671;1820;7304;2576;4940;7231;4484;3099;8870;2047;9632;1627;2178;305;369;480;9514;4678;6644;6266;8864;9810;3952;5894;7298;5944;8963;9038;8376;1534;9155;2749;6117;4249;2009;4258;5243;2097;7328
4781;1155;302;8360;630;6008;4965;3486;7827;9123;1572;504;3011;1009;4967;9762;6477;291;7528;740;2893;1945;3991;9077;1405;3445;4599;7488;9677;2625;3075;4532;5722;7396;2311;9774;7303;2778;8569;2538
1157;5180;4533;4127;3313;7298;2579;183;7392;9581;2286;669;9912;5823;378;9854;366;1100;7058;7644;9099;16;9988;6610;7879;2024;6073;6141;6445;8439;1618;6321;3304;2701;3450;9276;570;1403;7158;5084
733;8683;3710;2589;7913;669;2434;2916;7377;9837;6567;4909;4848;1395;7402;7231;1546;5090;4455;1455;1723;6201;1984;4122;7015;8913;6727;3420;5889;3737;7750;7943;7112;8200;6982;796;3300;6648;8126;2197
4337;655;2463;7713;732;6297;2332;7252;3836;8328;6957;2030;3221;4153;747;2880;1557;2446;1170;3447;3761;2207;1892;6130;395;8140;6991;6896;4853;7309;3725;7551;160;236;4622;461;3969;6814;4447;1253
9673;3722;3985;9597;7494;5399;518;6837;1831;5022;4385;1893;234;5463;2064;3692;4937;2725;8849;9146;34;5963;8390;655;6138;8891;2101;5998;9605;7093;8778;6566;5278;4566;3612;6901;110;677;6271;9706
9983;5646;9667;5657;3588;8654;4644;6631;5316;7713;909;4301;3782;4558;1245;3417;3800;991;4283;582;7446;5346;917;4814;4150;9032;851;5794;703;3488;8676;9322;9517;7293;3395;7222;7508;1676;1367;696
8576;207;283;1960;9812;5056;962;8890;5274;7911;4515;1355;1477;8343;4727;5939;5557;6233;9418;7833;520;7725;9926;4803;1901;6098;4922;8380;6757;9927;3276;1658;8957;972;860;1412;4415;3313;7838;4672
6149;3470;6253;6311;1783;8420;2547;4739;5522;4787;6005;7375;2471;7800;2069;6207;5683;3049;8969;6449;5353;7557;7180;8098;5134;9246;3825;981;2758;5453;8377;8821;834;1870;1708;6771;8980;2980;7894;9896
307;3885;7042;7172;3676;1269;7834;6692;8103;8169;519;2994;7239;3220;4606;6687;9953;60;673;9871;7679;6744;2370;8260;425;8132;2982;2351;1132;6493;671;5518;2401;6850;7968;6468;519;3957;3968;7173
9199;7215;2206;5049;9458;8326;3258;9972;2669;4047;8726;2513;990;2978;2475;9684;3060;1040;5715;8433;3182;4998;4868;5162;9006;7205;4997;1594;6188;7592;7060;3480;8425;858;4212;8836;7828;7797;968;6658
3678;9762;9158;5412;7271;4348;6295;2972;6783;8579;5227;6135;8867;3108;8773;8375;3023;7237;9387;9062;731;9925;1873;6017;3757;6378;6654;5988;5117;3311;2153;4391;1758;8490;7504;6490;174;1820;961;7093
4906;5872;5159;4783;5150;3508;7674;9723;6541;9060;4207;1164;3604;7359;2177;1919;3306;1855;4483;2268;1711;9062;6772;5041;3802;1566;6682;6930;1220;6018;212;8514;3869;5624;8618;6884;9138;8961;9062;327
6818;8183;3603;4066;8717;78;4074;9711;9433;2853;4872;8790;8796;5;1777;2486;7057;186;2510;5530;1096;8592;3972;2108;3602;1057;1816;5589;7511;6806;339;1894;4772;9569;4569;8404;1983;9672;1831;6467
5352;1612;7110;5740;4024;2614;5070;2896;3859;7724;1722;5538;3455;6102;435;4563;386;1354;217;4673;8439;5963;9024;3250;5965;6203;1210;2379;1371;9264;6210;7467;4251;8740;4995;8596;9692;8131;1961;7513
8867;4543;2488;4006;1216;6392;638;290;2215;9592;7176;999;6014;6432;5453;9375;4090;158;1515;7352;9449;6138;5298;8356;897;7398;1726;6851;3415;8317;4118;7938;8804;5313;7431;3630;5362;7467;5548;9832
6657;3190;5084;9492;7168;1299;7991;2936;6958;6156;6619;5944;8439;6865;7836;9800;5747;9992;7294;5229;1299;3705;1025;3910;4690;8825;9143;7102;6237;8871;5640;771;1214;6839;9008;609;1096;1234;730;8318
4983;7632;2575;2625;7760;4930;9051;4648;1564;7363;8379;7411;3613;4353;3937;3595;6581;304;8203;3948;7349;5563;2975;1136;6186;7950;2836;309;1188;1496;3700;8160;2169;5304;4620;6816;4080;859;8983;7588
2526;474;739;2253;2967;3096;2333;6363;801;6222;3696;9880;1665;4292;5782;5311;29;4589;7919;2524;9441;1431;5571;2386;9596;8231;3940;8481;3864;4848;3320;7304;5834;4603;4102;2506;4982;1294;2875;8077
9682;1617;6230;8639;409;2480;5536;2447;7222;5915;4213;4131;3394;6479;8859;9740;1408;7380;6943;6224;8425;1885;6723;1136;5829;6027;9562;6039;1466;7091;859;8869;3801;9903;3452;6340;4368;9592;6542;7364
8619;5124;3920;2421;5543;2673;7629;1819;3296;1692;7021;7884;1468;9382;8657;2240;601;1220;9468;9559;6088;6160;4173;3432;6712;5188;8069;8320;7681;1018;8011;3964;4320;4885;7636;5069;5271;3641;7705;9603
3488;6645;8824;3631;9145;7301;1726;9240;1097;8532;9820;4828;2550;4958;9750;3795;2185;7085;8360;8482;4146;4446;8644;1137;9026;5280;2987;2608;3269;108;9369;2494;6233;5317;5018;1563;2596;777;2496;8393
2737;2386;5158;7391;5262;6479;2524;4613;3946;8030;1201;1141;6013;8742;3707;1170;9905;4246;5776;3397;8461;1898;2571;9843;7788;1954;5564;5799;3008;5251;4830;8245;9526;9967;5957;7790;2516;8504;6886;945
7905;3093;7577;5371;5287;5327;4615;655;6948;510;3623;1093;7424;2438;4630;4988;4904;8030;9476;7076;9154;4092;5715;6786;659;406;8518;5288;2160;4355;637;8539;6899;2296;599;1847;7524;2052;1013;3898
5834;9033;2109;4620;6320;5757;444;1786;5812;817;9095;5848;7447;8726;3596;1112;9639;6476;7364;4088;9771;6144;1445;6617;7927;5424;6027;2197;8132;9575;5352;8826;3291;8946;3420;641;5309;5989;5190;3643
3711;4443;6852;7876;4489;1264;9203;9584;5884;8777;128;2057;9328;528;5800;3156;1884;9342;5283;840;1169;239;9971;5393;4957;3990;7485;8529;5484;9375;9532;5051;2754;3462;4539;2325;2118;9626;8879;6481
8841;2428;4948;1942;6389;6958;465;2673;5801;7807;970;9340;639;9449;6678;6496;5741;5459;5624;7839;8287;8767;7325;5622;6531;8915;5075;2365;4957;5171;416;9162;4596;6255;358;5094;3761;8434;6439;6504
7576;3787;4890;3243;4297;9550;8830;1372;2683;7635;6687;8273;7434;625;5823;6617;9060;6897;6772;8260;464;2823;1381;7726;4985;4481;7685;7688;9678;4755;5405;5593;3217;4268;8559;1429;9941;6201;5912;1518
318;5728;5696;2157;3342;4525;8378;9981;8271;9619;108;2966;1481;3695;9946;7166;9208;915;5936;9445;8471;8272;8687;5772;6572;7578;6229;7958;4218;7253;615;9090;8536;6318;4992;9410;50;5155;9650;9878
1992;8974;6987;230;1280;222;8220;2029;7936;5642;9194;4847;3743;2139;8708;5545;1571;3191;402;6410;3914;4129;8424;7814;2945;293;7873;5013;4646;6822;3312;6722;6436;2600;2514;5180;1115;3782;8079;3575
9925;4213;6507;6866;4044;1065;2941;6369;6958;4052;9850;6736;9763;5695;9687;6398;7727;8289;4739;8981;9184;452;2252;3711;7187;2449;9257;7426;270;4827;9492;9432;1127;9332;4287;3178;1044;4566;365;5441
3528;1382;130;4601;2736;4645;4204;4434;1007;8628;1734;8833;5118;3089;1280;5862;2687;5843;4016;6650;8607;5507;1358;5761;6303;5050;1197;4889;206;2719;425;980;3867;1999;6604;3232;2847;6368;8304;811
2708;7758;1887;4564;215;9904;2336;1540;223;9047;7093;707;1615;4800;4830;1906;3131;3449;5544;7751;3962;4410;4477;7;4582;8129;9954;7761;449;336;4422;4621;4916;3194;8758;6115;7988;8690;2187;6493
4410;3328;4058;6221;7960;6135;9148;7558;8818;3835;5174;5884;7383;8090;9755;8632;1044;9723;4204;2073;33;3970;3185;8567;4739;8957;2577;3341;9614;6866;2641;390;8180;3523;15;1673;9533;7524;9970;2411
9215;4427;9863;8000;6359;5024;5816;4836;4619;9268;7231;8150;6526;9025;7989;4873;9670;3510;8890;8488;8359;981;3246;5845;6269;9100;6372;3007;3997;4185;198;8319;422;6546;6212;6119;8266;5045;3501;3755
2408;9105;3790;7918;4091;466;2076;3690;5448;203;9699;1158;6506;8715;6500;9960;1201;7725;106;1718;9841;3669;3311;3957;2906;1302;5035;6792;5145;4804;6389;5460;9481;1241;1025;7591;7426;7838;8120;4006
6418;208;7104;5783;4771;3380;5550;8348;1777;1325;5534;5451;3921;3489;9198;1979;8108;8791;1255;4823;9372;8525;4748;5245;3615;9665;6490;4520;5563;9154;305;7053;8395;7961;9450;1591;4234;921;4403;1677
4059;4656;8579;1097;1518;1248;2481;8672;7555;9774;6296;9488;1835;1252;1998;6406;2528;5163;8668;6534;8165;7261;8901;2216;4023;9100;9963;5084;759;9422;626;4695;4856;6359;3535;388;8879;7261;3351;6120
4473;9874;2975;3253;2607;4605;3659;5527;3619;2628;9983;3789;4326;8725;7350;5440;637;906;7898;5003;1920;1103;557;7766;7714;2537;2338;7991;8269;9687;895;6858;7897;6265;2896;3002;4116;5033;8809;261
6200;882;2325;3116;3872;5205;1843;140;624;5240;2180;9800;6423;6826;7004;903;1397;2806;6334;2106;5522;2153;8927;1032;9281;6858;6339;3749;6826;4560;4038;9616;6237;4982;5062;4858;1154;7328;3401;608
4284;3985;7546;7611;6029;3095;9453;304;879;8869;543;7561;85;3881;4319;6057;1614;1991;4657;4868;7406;4044;9905;6735;3580;1041;5558;2226;1354;1069;2453;7922;5195;6984;3187;8724;9981;1557;6773;7379
824;5579;429;1409;7572;2319;7831;8776;1025;8621;5168;8804;9402;8925;9892;4182;1707;3541;2194;3138;9279;6627;5920;8352;8067;2481;3893;549;1927;1007;2423;290;1581;4498;1168;1022;4808;8262;7437;114
899;7013;8542;2302;6418;7477;1857;1722;9955;5144;9883;4567;660;9801;6791;4272;9113;57;3691;5093;9342;1887;2151;7979;7659;9969;9414;4684;7381;3481;4162;2244;8486;9928;8702;121;7782;1559;1994;6608
